,sampleID,Variable,value,Unit,AdjunctCulture,Age[d],Experiment,MilkTreatment,Prefix,SampleNumber,SampleType,Season,Semester,SubExperiment,Trial,production_date,variable
715,EH_315_cheese_120d,Tyramin,112.0,mg/kg,eRM.H.o,120,Liebefeld,raw,,315,cheese,spring,summer,3.2,20-22-83,2022-05-05,Tyramin_[mg/kg]
716,EH_315_cheese_120d,Water in fat free cheese,600.0,g/kg,eRM.H.o,120,Liebefeld,raw,,315,cheese,spring,summer,3.2,20-22-83,2022-05-05,Water_in_fat_free_cheese_[g/kg]
717,EH_315_cheese_120d,Water-soluble nitrogen,12.0,g/kg,eRM.H.o,120,Liebefeld,raw,,315,cheese,spring,summer,3.2,20-22-83,2022-05-05,Water-soluble_nitrogen_[g/kg]
718,EH_316_cheese_120d,Acetic acid C2,17.3,mmol/kg,eRM.HS.o,120,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Acetic_acid_C2_[mmol/kg]
719,EH_316_cheese_120d,Biogenic amine,117.0,mg/kg,eRM.HS.o,120,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Biogenic_amine_[mg/kg]
720,EH_316_cheese_120d,Butyric acid C4,1.14,mmol/kg,eRM.HS.o,120,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Butyric_acid_C4_[mmol/kg]
721,EH_316_cheese_120d,Cadaverin,16.8,mg/kg,eRM.HS.o,120,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Cadaverin_[mg/kg]
722,EH_316_cheese_120d,Caproic acid C6,0.14,mmol/kg,eRM.HS.o,120,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Caproic_acid_C6_[mmol/kg]
723,EH_316_cheese_120d,Chloride,12.8,g/kg,eRM.HS.o,120,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Chloride_[g/kg]
724,EH_316_cheese_120d,Citric acid,0.0,mmol/kg,eRM.HS.o,120,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Citric_acid_[mmol/kg]
725,EH_316_cheese_120d,D-lactic acid,47.0,mmol/kg,eRM.HS.o,120,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,D-lactic_acid_[mmol/kg]
726,EH_316_cheese_120d,Dry loss,411.0,g/kg,eRM.HS.o,120,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Dry_loss_[g/kg]
727,EH_316_cheese_120d,Fat,315.0,g/kg,eRM.HS.o,120,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Fat_[g/kg]
728,EH_316_cheese_120d,Fat in dry matter,535.0,g/kg,eRM.HS.o,120,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Fat_in_dry_matter_[g/kg]
729,EH_316_cheese_120d,Force at 33,7.0,N,eRM.HS.o,120,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Force_at_33_[N]
730,EH_316_cheese_120d,Force at fracture,7.65,N,eRM.HS.o,120,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Force_at_fracture_[N]
731,EH_316_cheese_120d,Formic acid C1,4.37,mmol/kg,eRM.HS.o,120,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Formic_acid_C1_[mmol/kg]
732,EH_316_cheese_120d,Fracture deformation,43.3,%,eRM.HS.o,120,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Fracture_deformation_[%]
733,EH_316_cheese_120d,Histamin,0.0,mg/kg,eRM.HS.o,120,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Histamin_[mg/kg]
734,EH_316_cheese_120d,Isobutyric acid C4 iso,0.12,mmol/kg,eRM.HS.o,120,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Isobutyric_acid_C4_iso_[mmol/kg]
735,EH_316_cheese_120d,Isocaproic acid C6 iso,0.11,mmol/kg,eRM.HS.o,120,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Isocaproic_acid_C6_iso_[mmol/kg]
736,EH_316_cheese_120d,Isopentylamin,0.0,mg/kg,eRM.HS.o,120,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Isopentylamin_[mg/kg]
737,EH_316_cheese_120d,Isovaleric acid C5 iso,0.21,mmol/kg,eRM.HS.o,120,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Isovaleric_acid_C5_iso_[mmol/kg]
738,EH_316_cheese_120d,L-Lactic acid,60.6,mmol/kg,eRM.HS.o,120,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,L-Lactic_acid_[mmol/kg]
739,EH_316_cheese_120d,L-Lactic acid proportion of TLA,56.3,%,eRM.HS.o,120,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,L-Lactic_acid_proportion_of_TLA_[%]
740,EH_316_cheese_120d,L-leucine aminopeptidase (LAP),6.15,IU/kg,eRM.HS.o,120,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,L-leucine_aminopeptidase_(LAP)_[IU/kg]
741,EH_316_cheese_120d,Lactic acid (total),107.6,mmol/kg,eRM.HS.o,120,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Lactic_acid_(total)_[mmol/kg]
742,EH_316_cheese_120d,Non-protein nitrogen,5.94,g/kg,eRM.HS.o,120,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Non-protein_nitrogen_[g/kg]
743,EH_316_cheese_120d,OPA-Value,169.8,mmol/kg,eRM.HS.o,120,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,OPA-Value_[mmol/kg]
744,EH_316_cheese_120d,Phenylethylamine,16.6,mg/kg,eRM.HS.o,120,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Phenylethylamine_[mg/kg]
745,EH_316_cheese_120d,Propionic acid C3,0.3,mmol/kg,eRM.HS.o,120,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Propionic_acid_C3_[mmol/kg]
746,EH_316_cheese_120d,Putrescin,0.0,mg/kg,eRM.HS.o,120,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Putrescin_[mg/kg]
747,EH_316_cheese_120d,Sodiumchloride,21.1,g/kg,eRM.HS.o,120,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Sodiumchloride_calculated_(from_Cl)_[g/kg]
748,EH_316_cheese_120d,Spermidin,0.0,mg/kg,eRM.HS.o,120,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Spermidin_[mg/kg]
749,EH_316_cheese_120d,Spermin,0.0,mg/kg,eRM.HS.o,120,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Spermin_[mg/kg]
750,EH_316_cheese_120d,Total nitrogen,35.7,g/kg,eRM.HS.o,120,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Total_nitrogen_[g/kg]
751,EH_316_cheese_120d,Total volatile carboxylic acids,23.69,mmol/kg,eRM.HS.o,120,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Total_volatile_carboxylic_acids_[mmol/kg]
752,EH_316_cheese_120d,Tryptamine,0.0,mg/kg,eRM.HS.o,120,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Tryptamine_[mg/kg]
753,EH_316_cheese_120d,Tyramin,83.8,mg/kg,eRM.HS.o,120,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Tyramin_[mg/kg]
754,EH_316_cheese_120d,Water in fat free cheese,600.0,g/kg,eRM.HS.o,120,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Water_in_fat_free_cheese_[g/kg]
755,EH_316_cheese_120d,Water-soluble nitrogen,11.9,g/kg,eRM.HS.o,120,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Water-soluble_nitrogen_[g/kg]
