,sampleID,Variable,value,Unit,AdjunctCulture,Age[d],Experiment,MilkTreatment,Prefix,SampleNumber,SampleType,Season,Semester,SubExperiment,Trial,production_date,variable
291,EH_306_cheese_24h,Spores,2.724275869600789,log Spor./l,eRM.o,1,Liebefeld,raw,<,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Spores
292,EH_306_cheese_24h,Streptococci,9.255272505103306,log CFU/g,eRM.o,1,Liebefeld,raw,None,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Streptococci
293,EH_306_cheese_24h,Yeasts,4.913813852383717,log CFU/g,eRM.o,1,Liebefeld,raw,None,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Yeasts
294,EH_307_cheese_24h,Butyric spores,2.724275869600789,log Spor./l,eRM.H.o,1,Liebefeld,raw,<,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Butyric_spores
295,EH_307_cheese_24h,Coag pos Staph,2.0,log CFU/g,eRM.H.o,1,Liebefeld,raw,<,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Coag_pos_Staph
296,EH_307_cheese_24h,E coli,4.880813592280791,log CFU/g,eRM.H.o,1,Liebefeld,raw,None,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,E_coli
297,EH_307_cheese_24h,Enterobacteriaceae,5.113943352306837,log CFU/g,eRM.H.o,1,Liebefeld,raw,None,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Enterobacteriaceae
298,EH_307_cheese_24h,Enterococci,5.806179973983888,log CFU/g,eRM.H.o,1,Liebefeld,raw,None,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Enterococci
299,EH_307_cheese_24h,Fac heteroferm,2.778151250383643,log CFU/g,eRM.H.o,1,Liebefeld,raw,None,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Fac_heteroferm
300,EH_307_cheese_24h,Lactobacilli,2.0,log CFU/g,eRM.H.o,1,Liebefeld,raw,<,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Lactobacilli
301,EH_307_cheese_24h,Mesophilic aerobic total,6.176091259055681,log CFU/g,eRM.H.o,1,Liebefeld,raw,>,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Mesophilic_aerobic_total
302,EH_307_cheese_24h,Moulds,2.0,log CFU/g,eRM.H.o,1,Liebefeld,raw,<,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Moulds
303,EH_307_cheese_24h,PAB,2.0,log CFU/g,eRM.H.o,1,Liebefeld,raw,<,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,PAB
304,EH_307_cheese_24h,Salt tolerant,5.949390006644912,log CFU/g,eRM.H.o,1,Liebefeld,raw,None,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Salt_tolerant
305,EH_307_cheese_24h,Spores,2.724275869600789,log Spor./l,eRM.H.o,1,Liebefeld,raw,<,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Spores
306,EH_307_cheese_24h,Streptococci,9.57978359661681,log CFU/g,eRM.H.o,1,Liebefeld,raw,None,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Streptococci
307,EH_307_cheese_24h,Yeasts,5.041392685158225,log CFU/g,eRM.H.o,1,Liebefeld,raw,None,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Yeasts
308,EH_308_cheese_24h,Butyric spores,2.724275869600789,log Spor./l,eRM.HS.o,1,Liebefeld,raw,<,308,cheese,spring,summer,3.1,20-22-83,2022-05-04,Butyric_spores
309,EH_308_cheese_24h,Coag pos Staph,2.0,log CFU/g,eRM.HS.o,1,Liebefeld,raw,<,308,cheese,spring,summer,3.1,20-22-83,2022-05-04,Coag_pos_Staph
310,EH_308_cheese_24h,E coli,4.954242509439325,log CFU/g,eRM.HS.o,1,Liebefeld,raw,None,308,cheese,spring,summer,3.1,20-22-83,2022-05-04,E_coli
311,EH_308_cheese_24h,Enterobacteriaceae,5.079181246047625,log CFU/g,eRM.HS.o,1,Liebefeld,raw,None,308,cheese,spring,summer,3.1,20-22-83,2022-05-04,Enterobacteriaceae
312,EH_308_cheese_24h,Enterococci,5.531478917042255,log CFU/g,eRM.HS.o,1,Liebefeld,raw,None,308,cheese,spring,summer,3.1,20-22-83,2022-05-04,Enterococci
313,EH_308_cheese_24h,Fac heteroferm,2.778151250383643,log CFU/g,eRM.HS.o,1,Liebefeld,raw,None,308,cheese,spring,summer,3.1,20-22-83,2022-05-04,Fac_heteroferm
314,EH_308_cheese_24h,Lactobacilli,2.602059991327963,log CFU/g,eRM.HS.o,1,Liebefeld,raw,None,308,cheese,spring,summer,3.1,20-22-83,2022-05-04,Lactobacilli
315,EH_308_cheese_24h,Mesophilic aerobic total,6.176091259055681,log CFU/g,eRM.HS.o,1,Liebefeld,raw,>,308,cheese,spring,summer,3.1,20-22-83,2022-05-04,Mesophilic_aerobic_total
316,EH_308_cheese_24h,Moulds,2.0,log CFU/g,eRM.HS.o,1,Liebefeld,raw,<,308,cheese,spring,summer,3.1,20-22-83,2022-05-04,Moulds
317,EH_308_cheese_24h,PAB,2.0,log CFU/g,eRM.HS.o,1,Liebefeld,raw,<,308,cheese,spring,summer,3.1,20-22-83,2022-05-04,PAB
318,EH_308_cheese_24h,Salt tolerant,4.892094602690481,log CFU/g,eRM.HS.o,1,Liebefeld,raw,None,308,cheese,spring,summer,3.1,20-22-83,2022-05-04,Salt_tolerant
319,EH_308_cheese_24h,Spores,2.724275869600789,log Spor./l,eRM.HS.o,1,Liebefeld,raw,<,308,cheese,spring,summer,3.1,20-22-83,2022-05-04,Spores
320,EH_308_cheese_24h,Streptococci,9.778151250383644,log CFU/g,eRM.HS.o,1,Liebefeld,raw,None,308,cheese,spring,summer,3.1,20-22-83,2022-05-04,Streptococci
321,EH_308_cheese_24h,Yeasts,3.763427993562937,log CFU/g,eRM.HS.o,1,Liebefeld,raw,None,308,cheese,spring,summer,3.1,20-22-83,2022-05-04,Yeasts
322,EH_309_cheese_24h,Butyric spores,2.724275869600789,log Spor./l,None,1,Liebefeld,raw,<,309,cheese,spring,summer,3.2,20-22-83,2022-05-05,Butyric_spores
323,EH_309_cheese_24h,Coag pos Staph,2.0,log CFU/g,None,1,Liebefeld,raw,<,309,cheese,spring,summer,3.2,20-22-83,2022-05-05,Coag_pos_Staph
324,EH_309_cheese_24h,E coli,4.0,log CFU/g,None,1,Liebefeld,raw,None,309,cheese,spring,summer,3.2,20-22-83,2022-05-05,E_coli
325,EH_309_cheese_24h,Enterobacteriaceae,4.477121254719663,log CFU/g,None,1,Liebefeld,raw,None,309,cheese,spring,summer,3.2,20-22-83,2022-05-05,Enterobacteriaceae
326,EH_309_cheese_24h,Enterococci,4.819543935541868,log CFU/g,None,1,Liebefeld,raw,None,309,cheese,spring,summer,3.2,20-22-83,2022-05-05,Enterococci
327,EH_309_cheese_24h,Fac heteroferm,3.778151250383644,log CFU/g,None,1,Liebefeld,raw,None,309,cheese,spring,summer,3.2,20-22-83,2022-05-05,Fac_heteroferm
328,EH_309_cheese_24h,Lactobacilli,3.924279286061882,log CFU/g,None,1,Liebefeld,raw,None,309,cheese,spring,summer,3.2,20-22-83,2022-05-05,Lactobacilli
329,EH_309_cheese_24h,Mesophilic aerobic total,4.204119982655925,log CFU/g,None,1,Liebefeld,raw,None,309,cheese,spring,summer,3.2,20-22-83,2022-05-05,Mesophilic_aerobic_total
330,EH_309_cheese_24h,Moulds,2.0,log CFU/g,None,1,Liebefeld,raw,<,309,cheese,spring,summer,3.2,20-22-83,2022-05-05,Moulds
331,EH_309_cheese_24h,PAB,2.0,log CFU/g,None,1,Liebefeld,raw,<,309,cheese,spring,summer,3.2,20-22-83,2022-05-05,PAB
332,EH_309_cheese_24h,Salt tolerant,4.690196080028514,log CFU/g,None,1,Liebefeld,raw,None,309,cheese,spring,summer,3.2,20-22-83,2022-05-05,Salt_tolerant
333,EH_309_cheese_24h,Spores,2.724275869600789,log Spor./l,None,1,Liebefeld,raw,<,309,cheese,spring,summer,3.2,20-22-83,2022-05-05,Spores
334,EH_309_cheese_24h,Streptococci,8.785329835010767,log CFU/g,None,1,Liebefeld,raw,None,309,cheese,spring,summer,3.2,20-22-83,2022-05-05,Streptococci
335,EH_309_cheese_24h,Yeasts,3.491361693834273,log CFU/g,None,1,Liebefeld,raw,None,309,cheese,spring,summer,3.2,20-22-83,2022-05-05,Yeasts
336,EH_310_cheese_24h,Butyric spores,2.724275869600789,log Spor./l,None,1,Liebefeld,therm.,<,310,cheese,spring,summer,3.2,20-22-83,2022-05-05,Butyric_spores
337,EH_310_cheese_24h,Coag pos Staph,2.0,log CFU/g,None,1,Liebefeld,therm.,<,310,cheese,spring,summer,3.2,20-22-83,2022-05-05,Coag_pos_Staph
338,EH_310_cheese_24h,E coli,2.0,log CFU/g,None,1,Liebefeld,therm.,<,310,cheese,spring,summer,3.2,20-22-83,2022-05-05,E_coli
339,EH_310_cheese_24h,Enterobacteriaceae,3.0,log CFU/g,None,1,Liebefeld,therm.,<,310,cheese,spring,summer,3.2,20-22-83,2022-05-05,Enterobacteriaceae
340,EH_310_cheese_24h,Enterococci,3.0,log CFU/g,None,1,Liebefeld,therm.,<,310,cheese,spring,summer,3.2,20-22-83,2022-05-05,Enterococci
341,EH_310_cheese_24h,Fac heteroferm,2.0,log CFU/g,None,1,Liebefeld,therm.,<,310,cheese,spring,summer,3.2,20-22-83,2022-05-05,Fac_heteroferm
342,EH_310_cheese_24h,Lactobacilli,2.0,log CFU/g,None,1,Liebefeld,therm.,<,310,cheese,spring,summer,3.2,20-22-83,2022-05-05,Lactobacilli
343,EH_310_cheese_24h,Mesophilic aerobic total,6.176091259055681,log CFU/g,None,1,Liebefeld,therm.,>,310,cheese,spring,summer,3.2,20-22-83,2022-05-05,Mesophilic_aerobic_total
344,EH_310_cheese_24h,Moulds,2.0,log CFU/g,None,1,Liebefeld,therm.,<,310,cheese,spring,summer,3.2,20-22-83,2022-05-05,Moulds
345,EH_310_cheese_24h,PAB,2.0,log CFU/g,None,1,Liebefeld,therm.,<,310,cheese,spring,summer,3.2,20-22-83,2022-05-05,PAB
346,EH_310_cheese_24h,Salt tolerant,3.322219294733919,log CFU/g,None,1,Liebefeld,therm.,None,310,cheese,spring,summer,3.2,20-22-83,2022-05-05,Salt_tolerant
347,EH_310_cheese_24h,Spores,2.724275869600789,log Spor./l,None,1,Liebefeld,therm.,<,310,cheese,spring,summer,3.2,20-22-83,2022-05-05,Spores
348,EH_310_cheese_24h,Streptococci,8.230448921378274,log CFU/g,None,1,Liebefeld,therm.,None,310,cheese,spring,summer,3.2,20-22-83,2022-05-05,Streptococci
349,EH_310_cheese_24h,Yeasts,3.380211241711606,log CFU/g,None,1,Liebefeld,therm.,None,310,cheese,spring,summer,3.2,20-22-83,2022-05-05,Yeasts
350,EH_311_cheese_24h,Butyric spores,2.724275869600789,log Spor./l,eRM.y ,1,Liebefeld,raw,<,311,cheese,spring,summer,3.2,20-22-83,2022-05-05,Butyric_spores
351,EH_311_cheese_24h,Coag pos Staph,2.0,log CFU/g,eRM.y ,1,Liebefeld,raw,<,311,cheese,spring,summer,3.2,20-22-83,2022-05-05,Coag_pos_Staph
352,EH_311_cheese_24h,E coli,4.278753600952829,log CFU/g,eRM.y ,1,Liebefeld,raw,None,311,cheese,spring,summer,3.2,20-22-83,2022-05-05,E_coli
353,EH_311_cheese_24h,Enterobacteriaceae,4.531478917042255,log CFU/g,eRM.y ,1,Liebefeld,raw,None,311,cheese,spring,summer,3.2,20-22-83,2022-05-05,Enterobacteriaceae
354,EH_311_cheese_24h,Enterococci,5.041392685158225,log CFU/g,eRM.y ,1,Liebefeld,raw,None,311,cheese,spring,summer,3.2,20-22-83,2022-05-05,Enterococci
355,EH_311_cheese_24h,Fac heteroferm,3.113943352306837,log CFU/g,eRM.y ,1,Liebefeld,raw,None,311,cheese,spring,summer,3.2,20-22-83,2022-05-05,Fac_heteroferm
356,EH_311_cheese_24h,Lactobacilli,9.301029995663981,log CFU/g,eRM.y ,1,Liebefeld,raw,None,311,cheese,spring,summer,3.2,20-22-83,2022-05-05,Lactobacilli
357,EH_311_cheese_24h,Mesophilic aerobic total,6.176091259055681,log CFU/g,eRM.y ,1,Liebefeld,raw,>,311,cheese,spring,summer,3.2,20-22-83,2022-05-05,Mesophilic_aerobic_total
358,EH_311_cheese_24h,Moulds,2.0,log CFU/g,eRM.y ,1,Liebefeld,raw,<,311,cheese,spring,summer,3.2,20-22-83,2022-05-05,Moulds
359,EH_311_cheese_24h,PAB,2.0,log CFU/g,eRM.y ,1,Liebefeld,raw,<,311,cheese,spring,summer,3.2,20-22-83,2022-05-05,PAB
360,EH_311_cheese_24h,Salt tolerant,4.982271233039568,log CFU/g,eRM.y ,1,Liebefeld,raw,None,311,cheese,spring,summer,3.2,20-22-83,2022-05-05,Salt_tolerant
361,EH_311_cheese_24h,Spores,2.724275869600789,log Spor./l,eRM.y ,1,Liebefeld,raw,<,311,cheese,spring,summer,3.2,20-22-83,2022-05-05,Spores
362,EH_311_cheese_24h,Streptococci,8.6232492903979,log CFU/g,eRM.y ,1,Liebefeld,raw,None,311,cheese,spring,summer,3.2,20-22-83,2022-05-05,Streptococci
363,EH_311_cheese_24h,Yeasts,3.113943352306837,log CFU/g,eRM.y ,1,Liebefeld,raw,None,311,cheese,spring,summer,3.2,20-22-83,2022-05-05,Yeasts
364,EH_312_cheese_24h,Butyric spores,2.724275869600789,log Spor./l,eRM.H.y,1,Liebefeld,raw,<,312,cheese,spring,summer,3.2,20-22-83,2022-05-05,Butyric_spores
365,EH_312_cheese_24h,Coag pos Staph,2.0,log CFU/g,eRM.H.y,1,Liebefeld,raw,<,312,cheese,spring,summer,3.2,20-22-83,2022-05-05,Coag_pos_Staph
366,EH_312_cheese_24h,E coli,3.653212513775344,log CFU/g,eRM.H.y,1,Liebefeld,raw,None,312,cheese,spring,summer,3.2,20-22-83,2022-05-05,E_coli
367,EH_312_cheese_24h,Enterobacteriaceae,3.913813852383717,log CFU/g,eRM.H.y,1,Liebefeld,raw,None,312,cheese,spring,summer,3.2,20-22-83,2022-05-05,Enterobacteriaceae
368,EH_312_cheese_24h,Enterococci,6.041392685158225,log CFU/g,eRM.H.y,1,Liebefeld,raw,None,312,cheese,spring,summer,3.2,20-22-83,2022-05-05,Enterococci
369,EH_312_cheese_24h,Fac heteroferm,3.176091259055681,log CFU/g,eRM.H.y,1,Liebefeld,raw,None,312,cheese,spring,summer,3.2,20-22-83,2022-05-05,Fac_heteroferm
370,EH_312_cheese_24h,Lactobacilli,3.380211241711606,log CFU/g,eRM.H.y,1,Liebefeld,raw,None,312,cheese,spring,summer,3.2,20-22-83,2022-05-05,Lactobacilli
371,EH_312_cheese_24h,Mesophilic aerobic total,6.176091259055681,log CFU/g,eRM.H.y,1,Liebefeld,raw,>,312,cheese,spring,summer,3.2,20-22-83,2022-05-05,Mesophilic_aerobic_total
372,EH_312_cheese_24h,Moulds,2.0,log CFU/g,eRM.H.y,1,Liebefeld,raw,<,312,cheese,spring,summer,3.2,20-22-83,2022-05-05,Moulds
373,EH_312_cheese_24h,PAB,2.0,log CFU/g,eRM.H.y,1,Liebefeld,raw,<,312,cheese,spring,summer,3.2,20-22-83,2022-05-05,PAB
374,EH_312_cheese_24h,Salt tolerant,5.838849090737256,log CFU/g,eRM.H.y,1,Liebefeld,raw,None,312,cheese,spring,summer,3.2,20-22-83,2022-05-05,Salt_tolerant
375,EH_312_cheese_24h,Spores,2.724275869600789,log Spor./l,eRM.H.y,1,Liebefeld,raw,<,312,cheese,spring,summer,3.2,20-22-83,2022-05-05,Spores
376,EH_312_cheese_24h,Streptococci,8.6232492903979,log CFU/g,eRM.H.y,1,Liebefeld,raw,None,312,cheese,spring,summer,3.2,20-22-83,2022-05-05,Streptococci
377,EH_312_cheese_24h,Yeasts,3.0,log CFU/g,eRM.H.y,1,Liebefeld,raw,<,312,cheese,spring,summer,3.2,20-22-83,2022-05-05,Yeasts
378,EH_313_cheese_24h,Butyric spores,2.724275869600789,log Spor./l,eRM.HS.y,1,Liebefeld,raw,<,313,cheese,spring,summer,3.2,20-22-83,2022-05-05,Butyric_spores
379,EH_313_cheese_24h,Coag pos Staph,2.0,log CFU/g,eRM.HS.y,1,Liebefeld,raw,<,313,cheese,spring,summer,3.2,20-22-83,2022-05-05,Coag_pos_Staph
380,EH_313_cheese_24h,E coli,4.230448921378274,log CFU/g,eRM.HS.y,1,Liebefeld,raw,None,313,cheese,spring,summer,3.2,20-22-83,2022-05-05,E_coli
381,EH_313_cheese_24h,Enterobacteriaceae,4.342422680822207,log CFU/g,eRM.HS.y,1,Liebefeld,raw,None,313,cheese,spring,summer,3.2,20-22-83,2022-05-05,Enterobacteriaceae
382,EH_313_cheese_24h,Enterococci,4.690196080028514,log CFU/g,eRM.HS.y,1,Liebefeld,raw,None,313,cheese,spring,summer,3.2,20-22-83,2022-05-05,Enterococci
383,EH_313_cheese_24h,Fac heteroferm,3.491361693834273,log CFU/g,eRM.HS.y,1,Liebefeld,raw,None,313,cheese,spring,summer,3.2,20-22-83,2022-05-05,Fac_heteroferm
384,EH_313_cheese_24h,Lactobacilli,3.643452676486187,log CFU/g,eRM.HS.y,1,Liebefeld,raw,None,313,cheese,spring,summer,3.2,20-22-83,2022-05-05,Lactobacilli
385,EH_313_cheese_24h,Mesophilic aerobic total,6.176091259055681,log CFU/g,eRM.HS.y,1,Liebefeld,raw,>,313,cheese,spring,summer,3.2,20-22-83,2022-05-05,Mesophilic_aerobic_total
386,EH_313_cheese_24h,Moulds,2.0,log CFU/g,eRM.HS.y,1,Liebefeld,raw,<,313,cheese,spring,summer,3.2,20-22-83,2022-05-05,Moulds
387,EH_313_cheese_24h,PAB,2.0,log CFU/g,eRM.HS.y,1,Liebefeld,raw,<,313,cheese,spring,summer,3.2,20-22-83,2022-05-05,PAB
388,EH_313_cheese_24h,Salt tolerant,4.414973347970818,log CFU/g,eRM.HS.y,1,Liebefeld,raw,None,313,cheese,spring,summer,3.2,20-22-83,2022-05-05,Salt_tolerant
389,EH_313_cheese_24h,Spores,2.724275869600789,log Spor./l,eRM.HS.y,1,Liebefeld,raw,<,313,cheese,spring,summer,3.2,20-22-83,2022-05-05,Spores
390,EH_313_cheese_24h,Streptococci,8.7160033436348,log CFU/g,eRM.HS.y,1,Liebefeld,raw,None,313,cheese,spring,summer,3.2,20-22-83,2022-05-05,Streptococci
391,EH_313_cheese_24h,Yeasts,3.204119982655925,log CFU/g,eRM.HS.y,1,Liebefeld,raw,None,313,cheese,spring,summer,3.2,20-22-83,2022-05-05,Yeasts
392,EH_314_cheese_24h,Butyric spores,2.724275869600789,log Spor./l,eRM.o,1,Liebefeld,raw,None,314,cheese,spring,summer,3.2,20-22-83,2022-05-05,Butyric_spores
393,EH_314_cheese_24h,Coag pos Staph,2.0,log CFU/g,eRM.o,1,Liebefeld,raw,<,314,cheese,spring,summer,3.2,20-22-83,2022-05-05,Coag_pos_Staph
394,EH_314_cheese_24h,E coli,4.518513939877887,log CFU/g,eRM.o,1,Liebefeld,raw,None,314,cheese,spring,summer,3.2,20-22-83,2022-05-05,E_coli
395,EH_314_cheese_24h,Enterobacteriaceae,4.707570176097937,log CFU/g,eRM.o,1,Liebefeld,raw,None,314,cheese,spring,summer,3.2,20-22-83,2022-05-05,Enterobacteriaceae
396,EH_314_cheese_24h,Enterococci,4.986771734266245,log CFU/g,eRM.o,1,Liebefeld,raw,None,314,cheese,spring,summer,3.2,20-22-83,2022-05-05,Enterococci
397,EH_314_cheese_24h,Fac heteroferm,3.518513939877888,log CFU/g,eRM.o,1,Liebefeld,raw,None,314,cheese,spring,summer,3.2,20-22-83,2022-05-05,Fac_heteroferm
398,EH_314_cheese_24h,Lactobacilli,6.301029995663981,log CFU/g,eRM.o,1,Liebefeld,raw,None,314,cheese,spring,summer,3.2,20-22-83,2022-05-05,Lactobacilli
399,EH_314_cheese_24h,Mesophilic aerobic total,6.176091259055681,log CFU/g,eRM.o,1,Liebefeld,raw,>,314,cheese,spring,summer,3.2,20-22-83,2022-05-05,Mesophilic_aerobic_total
400,EH_314_cheese_24h,Moulds,2.0,log CFU/g,eRM.o,1,Liebefeld,raw,<,314,cheese,spring,summer,3.2,20-22-83,2022-05-05,Moulds
401,EH_314_cheese_24h,PAB,2.0,log CFU/g,eRM.o,1,Liebefeld,raw,<,314,cheese,spring,summer,3.2,20-22-83,2022-05-05,PAB
402,EH_314_cheese_24h,Salt tolerant,5.079181246047625,log CFU/g,eRM.o,1,Liebefeld,raw,None,314,cheese,spring,summer,3.2,20-22-83,2022-05-05,Salt_tolerant
403,EH_314_cheese_24h,Spores,2.724275869600789,log Spor./l,eRM.o,1,Liebefeld,raw,<,314,cheese,spring,summer,3.2,20-22-83,2022-05-05,Spores
404,EH_314_cheese_24h,Streptococci,8.897627091290442,log CFU/g,eRM.o,1,Liebefeld,raw,None,314,cheese,spring,summer,3.2,20-22-83,2022-05-05,Streptococci
405,EH_314_cheese_24h,Yeasts,5.146128035678238,log CFU/g,eRM.o,1,Liebefeld,raw,None,314,cheese,spring,summer,3.2,20-22-83,2022-05-05,Yeasts
406,EH_315_cheese_24h,Butyric spores,2.724275869600789,log Spor./l,eRM.H.o,1,Liebefeld,raw,<,315,cheese,spring,summer,3.2,20-22-83,2022-05-05,Butyric_spores
407,EH_315_cheese_24h,Coag pos Staph,2.0,log CFU/g,eRM.H.o,1,Liebefeld,raw,<,315,cheese,spring,summer,3.2,20-22-83,2022-05-05,Coag_pos_Staph
408,EH_315_cheese_24h,E coli,4.204119982655925,log CFU/g,eRM.H.o,1,Liebefeld,raw,None,315,cheese,spring,summer,3.2,20-22-83,2022-05-05,E_coli
409,EH_315_cheese_24h,Enterobacteriaceae,4.462397997898956,log CFU/g,eRM.H.o,1,Liebefeld,raw,None,315,cheese,spring,summer,3.2,20-22-83,2022-05-05,Enterobacteriaceae
410,EH_315_cheese_24h,Enterococci,5.556302500767287,log CFU/g,eRM.H.o,1,Liebefeld,raw,None,315,cheese,spring,summer,3.2,20-22-83,2022-05-05,Enterococci
411,EH_315_cheese_24h,Fac heteroferm,2.845098040014257,log CFU/g,eRM.H.o,1,Liebefeld,raw,None,315,cheese,spring,summer,3.2,20-22-83,2022-05-05,Fac_heteroferm
412,EH_315_cheese_24h,Lactobacilli,7.462397997898956,log CFU/g,eRM.H.o,1,Liebefeld,raw,None,315,cheese,spring,summer,3.2,20-22-83,2022-05-05,Lactobacilli
413,EH_315_cheese_24h,Mesophilic aerobic total,6.176091259055681,log CFU/g,eRM.H.o,1,Liebefeld,raw,>,315,cheese,spring,summer,3.2,20-22-83,2022-05-05,Mesophilic_aerobic_total
414,EH_315_cheese_24h,Moulds,2.0,log CFU/g,eRM.H.o,1,Liebefeld,raw,<,315,cheese,spring,summer,3.2,20-22-83,2022-05-05,Moulds
415,EH_315_cheese_24h,PAB,2.0,log CFU/g,eRM.H.o,1,Liebefeld,raw,<,315,cheese,spring,summer,3.2,20-22-83,2022-05-05,PAB
416,EH_315_cheese_24h,Salt tolerant,5.447158031342219,log CFU/g,eRM.H.o,1,Liebefeld,raw,None,315,cheese,spring,summer,3.2,20-22-83,2022-05-05,Salt_tolerant
417,EH_315_cheese_24h,Spores,2.724275869600789,log Spor./l,eRM.H.o,1,Liebefeld,raw,<,315,cheese,spring,summer,3.2,20-22-83,2022-05-05,Spores
418,EH_315_cheese_24h,Streptococci,8.681241237375588,log CFU/g,eRM.H.o,1,Liebefeld,raw,None,315,cheese,spring,summer,3.2,20-22-83,2022-05-05,Streptococci
419,EH_315_cheese_24h,Yeasts,4.397940008672037,log CFU/g,eRM.H.o,1,Liebefeld,raw,None,315,cheese,spring,summer,3.2,20-22-83,2022-05-05,Yeasts
420,EH_316_cheese_24h,Butyric spores,2.724275869600789,log Spor./l,eRM.HS.o,1,Liebefeld,raw,<,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Butyric_spores
421,EH_316_cheese_24h,Coag pos Staph,2.0,log CFU/g,eRM.HS.o,1,Liebefeld,raw,<,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Coag_pos_Staph
422,EH_316_cheese_24h,E coli,4.0,log CFU/g,eRM.HS.o,1,Liebefeld,raw,None,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,E_coli
423,EH_316_cheese_24h,Enterobacteriaceae,4.361727836017593,log CFU/g,eRM.HS.o,1,Liebefeld,raw,None,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Enterobacteriaceae
424,EH_316_cheese_24h,Enterococci,4.724275869600789,log CFU/g,eRM.HS.o,1,Liebefeld,raw,None,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Enterococci
425,EH_316_cheese_24h,Fac heteroferm,3.278753600952829,log CFU/g,eRM.HS.o,1,Liebefeld,raw,None,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Fac_heteroferm
426,EH_316_cheese_24h,Lactobacilli,6.792391689498253,log CFU/g,eRM.HS.o,1,Liebefeld,raw,None,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Lactobacilli
427,EH_316_cheese_24h,Mesophilic aerobic total,6.176091259055681,log CFU/g,eRM.HS.o,1,Liebefeld,raw,>,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Mesophilic_aerobic_total
428,EH_316_cheese_24h,Moulds,2.0,log CFU/g,eRM.HS.o,1,Liebefeld,raw,<,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Moulds
429,EH_316_cheese_24h,PAB,2.0,log CFU/g,eRM.HS.o,1,Liebefeld,raw,<,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,PAB
430,EH_316_cheese_24h,Salt tolerant,4.633468455579586,log CFU/g,eRM.HS.o,1,Liebefeld,raw,None,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Salt_tolerant
431,EH_316_cheese_24h,Spores,2.724275869600789,log Spor./l,eRM.HS.o,1,Liebefeld,raw,<,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Spores
432,EH_316_cheese_24h,Streptococci,8.857332496431269,log CFU/g,eRM.HS.o,1,Liebefeld,raw,None,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Streptococci
433,EH_316_cheese_24h,Yeasts,4.477121254719663,log CFU/g,eRM.HS.o,1,Liebefeld,raw,None,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Yeasts
434,EH_301_cheese_60d,Butyric spores,2.724275869600789,log Spor./l,None,60,Liebefeld,raw,<,301,cheese,spring,summer,3.1,20-22-83,2022-05-04,Butyric_spores
435,EH_301_cheese_60d,Coag pos Staph,2.0,log CFU/g,None,60,Liebefeld,raw,<,301,cheese,spring,summer,3.1,20-22-83,2022-05-04,Coag_pos_Staph
436,EH_301_cheese_60d,E coli,3.041392685158225,log CFU/g,None,60,Liebefeld,raw,None,301,cheese,spring,summer,3.1,20-22-83,2022-05-04,E_coli
437,EH_301_cheese_60d,Enterobacteriaceae,3.278753600952829,log CFU/g,None,60,Liebefeld,raw,None,301,cheese,spring,summer,3.1,20-22-83,2022-05-04,Enterobacteriaceae
438,EH_301_cheese_60d,Enterococci,4.778151250383644,log CFU/g,None,60,Liebefeld,raw,None,301,cheese,spring,summer,3.1,20-22-83,2022-05-04,Enterococci
439,EH_301_cheese_60d,Fac heteroferm,7.146128035678238,log CFU/g,None,60,Liebefeld,raw,None,301,cheese,spring,summer,3.1,20-22-83,2022-05-04,Fac_heteroferm
440,EH_301_cheese_60d,L monocytogenes,0.0,detected/25g,None,60,Liebefeld,raw,None,301,cheese,spring,summer,3.1,20-22-83,2022-05-04,L_monocytogenes
